Commit Hash,Commit Message,Commit Date,Author,Commit Type
7a3dffb0ca1f7ff2bd838f42ca2f12b7a2fc3b0e,"KAFKA-7549; Old ProduceRequest with zstd compression does not return error to client (#5925)

Older versions of the Produce API should return an error if zstd is used. This validation existed, but it was done during request parsing, which means that instead of returning an error code, the broker disconnected. This patch fixes the issue by moving the validation outside of the parsing logic. It also fixes several other record validations which had the same problem.

Reviewers: Jason Gustafson <jason@confluent.io>",2018-12-10 09:45:18,Lee Dongjin,Mixed
20069b390637813c289175327f08fe410fd0cb71,"KAFKA-7610; Proactively timeout new group members if rebalance is delayed (#5962)

When a consumer first joins a group, it doesn't have an assigned memberId. If the rebalance is delayed for some reason, the client may disconnect after a request timeout and retry. Since the client had not received its memberId, then we do not have a way to detect the retry and expire the previously generated member id. This can lead to unbounded growth in the size of the group until the rebalance has completed.

This patch fixes the problem by proactively completing all JoinGroup requests for new members after a timeout of 5 minutes. If the client is still around, we expect it to retry.

Reviewers: Stanislav Kozlovski <stanislav_kozlovski@outlook.com>, Boyang Chen <bchen11@outlook.com>, Guozhang Wang <wangguoz@gmail.com>",2018-12-10 14:32:29,Jason Gustafson,Mixed
a94c8da5083381d9ca4224b1489e1dc205bf55bb,"KAFKA-7443: OffsetOutOfRangeException in restoring state store from changelog topic when start offset of local checkpoint is smaller than that of changelog topic (#5946)

Reviewer: Matthias J. Sax <matthias@confluent.io>, John Roesler <john@confluent.io>",2018-12-11 00:40:18,linyli001,Mixed
c142809038e67625638165462ceefd3f1191e0e9,"KAFKA-6970: All standard state stores guarded with read only wrapper (#6016)

Reviewer: Matthias J. Sax <matthias@confluent.io>, John Roesler <john@confluent.io>",2018-12-11 01:44:18,Nikolay,Mixed
046b0087bd76637bbfd813ccef31693fa358ff2d,"MINOR: improve Streams checkstyle and code cleanup (#5954)

Reviewers: Guozhang Wang <guozhang@confluent.io>, Nikolay Izhikov <nIzhikov@gmail.com>, Ismael Juma <ismael@confluent.io>, Bill Bejeck <bill@confluent.io>",2018-12-11 01:54:41,Matthias J. Sax,Mixed
46e8081f9cae24f5edbfa2099e317a33e531d2fb,"KAFKA-7712; Remove channel from Selector before propagating exception (#6023)

Ensure that channel and selection keys are removed from `Selector` collections before propagating connect exceptions. They are currently cleared on the next `poll()`, but we can't ensure that callers (NetworkClient for example) wont try to connect again before the next `poll` and hence we should clear the collections before re-throwing exceptions from `connect()`.

Reviewers: Jason Gustafson <jason@confluent.io>",2018-12-12 10:50:56,Rajini Sivaram,Mixed
dffce6e7ae047a21fb40ec2c27d3d1f562a511a3,"KAFKA-7655 Metadata spamming requests from Kafka Streams under some circumstances, potential DOS (#5929)

Reviewers: Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <guozhang@confluent.io>",2018-12-13 16:40:39,Pasquale Vazzana,Mixed
88443b4a3718a848188db9f5152c1077b15f1159,"Fix the missing ApiUtils tests in streams module. (#6003)

Reviewers: Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <guozhang@confluent.io>, Bill Bejeck <bill@confluent.io>",2018-12-13 19:31:58,Srinivas Reddy,Mixed
152292994e45d5bedda0673c142f9406e70d5d3e,"KAFKA-2334; Guard against non-monotonic offsets in the client (#5991)

After a recent leader election, the leaders high-water mark might lag behind the offset at the beginning of the new epoch (as well as the previous leader's HW). This can lead to offsets going backwards from a client perspective, which is confusing and leads to strange behavior in some clients.

This change causes Partition#fetchOffsetForTimestamp to throw an exception to indicate the offsets are not yet available from the leader. For new clients, a new OFFSET_NOT_AVAILABLE error is added. For existing clients, a LEADER_NOT_AVAILABLE is thrown.

This is an implementation of [KIP-207](https://cwiki.apache.org/confluence/display/KAFKA/KIP-207%3A+Offsets+returned+by+ListOffsetsResponse+should+be+monotonically+increasing+even+during+a+partition+leader+change).

Reviewers: Colin Patrick McCabe <colin@cmccabe.xyz>, Dhruvil Shah <dhruvil@confluent.io>, Jason Gustafson <jason@confluent.io>",2018-12-14 13:53:03,David Arthur,Mixed
b23bf41e84d468185aa4165bf171b24735b8fecd,"KAFKA-7742; Fixed removing hmac entry for a token being removed from DelegationTokenCache

Author: Satish Duggana <satishd@apache.org>

Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>

Closes #6037 from satishd/KAFKA-7742",2018-12-20 15:55:34,Satish Duggana,Not TDD
ee370d389350b5a6e8afa89a67995fa8b8dbde55,"KAFKA-7759; Disable WADL output in the Connect REST API (#6051)

This patch disables support for WADL output in the Connect REST API since it was never intended to be exposed. 

Reviewers: Randall Hauch <rhauch@gmail.com>, Jason Gustafson <jason@confluent.io>",2018-12-20 14:24:05,Alex Diachenko,Mixed
85906d3d2ba49e593623de1484a9946224ce71cc,"MINOR: Switch anonymous classes to lambda expressions in tools module

Switch to lambda when ever possible instead of old anonymous way
in tools module

Author: Srinivas Reddy <srinivas96alluri@gmail.com>
Author: Srinivas Reddy <mrsrinivas@users.noreply.github.com>

Reviewers: Ryanne Dolan <ryannedolan@gmail.com>, Ismael Juma <ismael@juma.me.uk>, Manikumar Reddy <manikumar.reddy@gmail.com>

Closes #6013 from mrsrinivas/tools-switch-to-java8",2018-12-21 14:20:57,Srinivas Reddy,Mixed
55334453a561646b303e7de961e5990345effc15,"KAFKA-7054; Kafka describe command should throw topic doesn't exist exception

**User Interface Improvement :** If topic doesn't exist then Kafka describe command should throw topic doesn't exist exception, like alter and delete commands

Author: Manohar Vanam <manohar.crazy09@gmail.com>

Reviewers: Vahid Hashemian <vahid.hashemian@gmail.com>, Jason Gustafson <jason@confluent.io>, Manikumar Reddy <manikumar.reddy@gmail.com>

Closes #5211 from ManoharVanam/KAFKA-7054",2018-12-21 14:48:22,Manohar Vanam,Mixed
964e2c57c2aead1638d0e7ddb614a08e4fd20d2f,"KAFKA-3832; Kafka Connect's JSON Converter never outputs a null value (#6027)

When using the Connect `JsonConverter`, it's impossible to produce tombstone messages, thus impacting the compaction of the topic. This patch allows the converter with and without schemas to output a NULL byte value in order to have a proper tombstone message. When it's regarding to get this data into a connect record, the approach is the same as when the payload looks like `""{ ""schema"": null, ""payload"": null }""`, this way the sink connectors can maintain their functionality and reduces the BCC.

Reviewers: Gunnar Morling <gunnar.morling@googlemail.com>, Randall Hauch <rhauch@gmail.com>, Jason Gustafson <jason@confluent.io>",2018-12-28 09:39:52,Renato Mefi,Mixed
6ea5474e4c073bec6cfa99bbb73ee547588b11ef,"KAFKA-7734: Metrics tags should use LinkedHashMap to guarantee ordering (#6032)

This pull request replaces HashMap with LinkedHashMap to guarantee ordering of metrics tags.

Reviewers: Ismael Juma <ismael@juma.me.uk>, Guozhang Wang <guozhang@confluent.io>, John Roesler <vvcephei@users.noreply.github.com>",2019-01-03 17:14:26,lambdaliu,Mixed
eb9ca17a7ed6602c363fe1f77f5b98f2915f2c31,"KAFKA-7752: Add ""/kafka-acl-extended"" zk node path to secure root paths

- This commits sets ACL on /kafka-acl-extended
- Extended ZkAuthorizationTest to check ACL on /kafka-acl-extended
- Using zookeeper-security-migration.sh tool on a Kerberized test cluster, I verified the changes: secured and unsecured Kafka znodes and examined ACL on /kafka-acl-extended with zookeeper client

Author: Attila Sasvari <asasvari@apache.org>

Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>, Andras Katona <41361962+akatona84@users.noreply.github.com>

Closes #6072 from asasvari/KAFKA-7752",2019-01-04 16:15:40,Attila Sasvari,Not TDD
f8113c053b1266916ae3ce73385d4ed336ab2730,"KAFKA-7510: preventing data being leaked to logs by default (#5834)

Reviewers: Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <guozhang@confluent.io>, Bill Bejeck <bill@confluent.io>",2019-01-04 13:01:57,forficate,Mixed
b16afbb77bc1a497096815e64ed9e97df1edf92d,"KAFKA-6928: Refactor StreamsPartitionAssignor retry logic (#6085)

1. The retry loop of the InternalTopicManager would just be: a) describe topics, and exclude those which already exist with the right num.partitions, b) for the remaining topics, try to create them. Remove any inner loops.

2. In CreateTopicResponse and MetadataResponse (for describe topic), handle the special error code of TopicExist and UnknownTopicOrPartition in order to retry in the next loop.

3. Do not handle TimeoutException since it should already been handled inside AdminClient.

Add corresponding unit tests for a) topic marked for deletion but not complete yet, in which case metadata response would not contain this topic, but create topic would return error TopicExists; b) request keep getting timed out.

Reviewers: Matthias J. Sax <matthias@confluent.io>",2019-01-04 10:49:08,Guozhang Wang,Mixed
329297ba3840df9cead731adf3448edebf6e37e2,"KAFKA-7110: Add windowed changelog serde (#5307)

Currently the TimeWindowedSerde does not deserialize the windowed keys from a changelog topic properly. There are a few assumptions made in the TimeWindowedDeserializer that prevents the changelog windowed keys from being correctly deserialized. This PR will introduce a new WindowSerde to allow proper deserialization of changelog windowed keys. 

Reviewers: Guozhang Wang <wangguoz@gmail.com>",2019-01-04 11:42:33,Shawn Nguyen,Mixed
ef9204dc586038b97440485c81c218d438f22b9c,"MINOR: improve resilience of Streams test producers (#6028)

Some Streams system tests have failed during the setup phase
due to the producer having retries disabled and getting some
transient error from the broker.

This patch adds a retries parameter to the VerifiableProducer
(default unchanged), and sets retries to 10 for Streams tests.

It also sets acks equal to the number of brokers for Streams tests.

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bill Bejeck <bill@confluent.io>, Guozhang Wang <guozhang@confluent.io>",2019-01-04 13:44:15,John Roesler,Not TDD
d6698308194625e7921b9c3ace27a918f42f26f1,"KAFKA-7657: Fixing thread state change to instance state change (#6018)

While looking into KAFKA-7657, I found there are a few loopholes in this logic:

1. We kept a map of thread-name to thread-state and a global-thread state at the KafkaStreams instance-level, in addition to the instance state itself. stateLock is used when accessing the instance state, however when we are in the thread state change callback, we are accessing both the thread-states as well as the instance state at the same time in the callers of setState without a lock, which is vulnerable to concurrent multi-stream threads. The fix is a) introduce a threadStatesLock in addition to the stateLock, which should always be grabbed to modify the thread-states map before the stateLock for modifying the instance level; and we also defer the checking of the instance-level state inside the setState call.

2. When transiting to state.RUNNING, we check if all threads are either in RUNNING or DEAD state, this is because some threads maybe dead at the rebalance period but we should still proceed to RUNNING if the rest of threads are still transiting to RUNNING.

Added unit test for 2) above. Also simplified another test as a nit change.


Reviewers: John Roesler <vvcephei@users.noreply.github.com>, Matthias J. Sax <mjsax@apache.org>",2019-01-04 14:39:47,Guozhang Wang,Mixed
9d544212e69269f155bb3a51f94a9b13cf1fa565,"Revert ""KAFKA-7657: Fixing thread state change to instance state change (#6018)"" (#6090)

This reverts commit d6698308194625e7921b9c3ace27a918f42f26f1.",2019-01-04 14:41:15,Guozhang Wang,Mixed
8e4799b017c6a3c65eaf47f60ab136654c9741de,"K7657 handling thread dead state change (#6091)

While looking into KAFKA-7657, I found there are a few loopholes in this logic:

We kept a map of thread-name to thread-state and a global-thread state at the KafkaStreams instance-level, in addition to the instance state itself. stateLock is used when accessing the instance state, however when we are in the thread state change callback, we are accessing both the thread-states as well as the instance state at the same time in the callers of setState without a lock, which is vulnerable to concurrent multi-stream threads. The fix is a) introduce a threadStatesLock in addition to the stateLock, which should always be grabbed to modify the thread-states map before the stateLock for modifying the instance level; and we also defer the checking of the instance-level state inside the setState call.

When transiting to state.RUNNING, we check if all threads are either in RUNNING or DEAD state, this is because some threads maybe dead at the rebalance period but we should still proceed to RUNNING if the rest of threads are still transiting to RUNNING.

Added unit test for 2) above. Also simplified another test as a nit change.

Reviewers: John Roesler <vvcephei@users.noreply.github.com>, Matthias J. Sax <mjsax@apache.org>",2019-01-04 21:27:50,Guozhang Wang,Mixed
404bdef08db8c88f1b7a921737279feabfd0cb1f,"MINOR: Remove sleep calls and ignore annotation from streams upgrade test (#6046)

The StreamsUpgradeTest::test_upgrade_downgrade_brokers used sleep calls in the test which led to flaky test performance and as a result, we placed an @ignore annotation on the test. This PR uses log events instead of the sleep calls hence we can now remove the @ignore setting.

Reviewers: Ewen Cheslack-Postava <ewen@confluent.io>, Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",2019-01-06 23:03:54,Bill Bejeck,Not TDD
e4f233ed33ffa5076becbd5458520eb2945263ca,"KAFKA-7755; Look up client host name since DNS entry may have changed (#6049)

Lookup client host name after every full iteration through the addresses returned.

Reviewers: Loïc Monney <loicmonney@github.com>, Edoardo Comar <ecomar@uk.ibm.com>, Rajini Sivaram <rajinisivaram@googlemail.com>",2019-01-07 13:33:58,hackerwin7,Not TDD
f9a22f42a842b2d80ac687567ae04e91dadebefe,"KAFKA-7773; Add end to end system test relying on verifiable consumer (#6070)

This commit creates an EndToEndTest base class which relies on the verifiable consumer. This will ultimately replace ProduceConsumeValidateTest which depends on the console consumer. The advantage is that the verifiable consumer exposes more information to use for validation. It also allows for a nicer shutdown pattern. Rather than relying on the console consumer idle timeout, which requires a minimum wait time, we can halt consumption after we have reached the last acked offsets. This should be more reliable and faster. The downside is that the verifiable consumer only works with the new consumer, so we cannot yet convert the upgrade tests. This commit converts only the replication tests and a flaky security test to use EndToEndTest.",2019-01-08 14:14:51,Jason Gustafson,Not TDD
3991d81f6c645bdf36c58e3d56b829ff92dbff3a,"MINOR: code cleanup (#6056)

Reviewers: Bill Bejeck <bill@confluent.io>, John Roesler <john@confluent.io>, Guozhang Wang <guozhang@confluent.io>",2019-01-08 22:32:53,Matthias J. Sax,Not TDD
e32567699451e2fb0ccd63dd8a3df582cfd18d61,"KAFKA-6833; Producer should await metadata for unknown partitions (#6073)

This patch changes the behavior of KafkaProducer.waitOnMetadata to wait up to max.block.ms when the partition specified in the produce request is out of the range of partitions present in the metadata. This improves the user experience in the case when partitions are added to a topic and a client attempts to produce to one of the new partitions before the metadata has propagated to the brokers. Tested with unit tests.

Reviewers: Arjun Satish <arjun@confluent.io>, Jason Gustafson <jason@confluent.io>",2019-01-08 18:05:13,Bob Barrett,Mixed
1c7bf4e4976e2b58826f68f1abe8ffc9fd41692c,"MINOR: code cleanup (#6053)

Reviewers: Bill Bejeck <bill@confluent.io>, John Roesler <john@confluent.io>, Ryanne Dolan <ryannedolan@gmail.com>, Guozhang Wang <guozhang@confluent.io>",2019-01-09 18:03:16,Matthias J. Sax,Not TDD
b2b79c4f0ef33035ecdb486a6526a2cf20d77385,"KAFKA-7786; Ignore OffsetsForLeaderEpoch response if epoch changed while request in flight (#6101)

There is a race condition in ReplicaFetcherThread, where we can update PartitionFetchState with the new leader epoch (same leader) before handling the OffsetsForLeaderEpoch response with FENCED_LEADER_EPOCH error which causes removing partition from partitionStates, which in turn causes no fetching until the next LeaderAndIsr. 

This patch adds logic to ensure that the leader epoch doesn't change while an OffsetsForLeaderEpoch request is in flight (which could happen with back-to-back leader elections). If it has changed, we ignore the response.

Also added toString() implementation to PartitionData, because some log messages did not show useful info which I found while investigating the above system test failure.

Reviewers: Ismael Juma <ismael@juma.me.uk>, Jason Gustafson <jason@confluent.io>",2019-01-09 11:09:48,Anna Povzner,Mixed
b1b792d9a81530fb872176c8d30e5b473f59e12f,"MINOR: Add 2.1 version metadata upgrade (#6111)

Updated the test_metadata_upgrade test. To enable using the 2.1 version I needed to add config change to the StreamsUpgradeTestJobRunnerService to ensure the ductape passes proper args when starting the StreamsUpgradeTest

For testing, I ran the test_metadata_upgrade test and all versions now pass http://confluent-kafka-branch-builder-system-test-results.s3-us-west-2.amazonaws.com/2019-01-09--001.1547049873--bbejeck--MINOR_add_2_1_version_metadata_upgrade--a450c68/report.html

Reviewers: Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <wangguoz@gmail.com>",2019-01-09 15:19:00,Bill Bejeck,Not TDD
c238af29bf50cade5aa10c1bb2678ad01cfbbf47,"MINOR: Remove throwing exception if not found from describe topics (#6112)

We recently improved the handling of the InternalTopicManager retries with #6085. The AdminClient will throw an InvalidTopicException if the topic is not found. We need to ignore that exception as when calling AdminClient#describe we may not have had a chance to create the topic yet, especially with the case of internal topics

I've created a new test asserting that when an InvalidTopicException is thrown when the topic is not found we continue on.

Reviewers: John Roesler <john@confluent.io>, Guozhang Wang <guozhang@confluent.io>",2019-01-10 10:03:11,Bill Bejeck,Mixed
694da1ac1e77c5b9aafe990def2238e521c0fa1f,"KAFKA-6627: Prevent config default values overriding ones specified through --producer-property on command line. (#6084)

* KAFKA-6627: Prevent config default values overriding ones specified through --producer-property on command line.

In Console{Producer,Consumer}, extraProducerProps (options specified in
--producer-property) is applied first, then overriden unconditionally,
even if the value is not specified explicitly (and default value is
used). This patch fixes it so that it doesn't override the existing
value set by --producer-property if it is not explicitly specified.

The contribution is my original work and I license the work to the
project under the project's open source license.

Reviewers: Sriharsha Chintalapani <sriharsha@apache.org>",2019-01-11 10:29:10,Kan Li,Mixed
625e0d882944f74568464037c3a8aafb585079f2,"KAFKA-7790: Fix Bugs in Trogdor Task Expiration (#6103)

The Trogdor Coordinator now overwrites a task's startMs to the time it received it if startMs is in the past.

The Trogdor Agent now correctly expires a task after the expiry time (startMs + durationMs) passes. Previously, it would ignore startMs and expire after durationMs milliseconds of local start of the task.

Reviewed-by: Colin P. McCabe <cmccabe@apache.org>",2019-01-11 13:38:00,Stanislav Kozlovski,Not TDD
71e85f5e842687c040f9ee69b9073fc285113541,"KAFKA-7609; Add Protocol Generator for Kafka (#5893)

This patch adds a framework to automatically generate the request/response classes for Kafka's protocol. The code will be updated to use the generated classes in follow-up patches. Below is a brief summary of the included components:

**buildSrc/src**
The message generator code is here.  This code is automatically re-run by gradle when one of the schema files changes.  The entire directory is processed at once to minimize the number of times we have to start a new JVM.  We use Jackson to translate the JSON files into Java objects.

**clients/src/main/java/org/apache/kafka/common/protocol/Message.java**
This is the interface implemented by all automatically generated messages.

**clients/src/main/java/org/apache/kafka/common/protocol/MessageUtil.java**
Some utility functions used by the generated message code.

**clients/src/main/java/org/apache/kafka/common/protocol/Readable.java, Writable.java, ByteBufferAccessor.java**
The generated message code uses these classes for writing to a buffer.

**clients/src/main/message/README.md**
This README file explains how the JSON schemas work.

**clients/src/main/message/\*.json**
The JSON files in this directory implement every supported version of every Kafka API.  The unit tests automatically validate that the generated schemas match the hand-written schemas in our code.  Additionally, there are some things like request and response headers that have schemas here.

**clients/src/main/java/org/apache/kafka/common/utils/ImplicitLinkedHashSet.java**
I added an optimization here for empty sets.  This is useful here because I want all messages to start with empty sets by default prior to being loaded with data.  This is similar to the ""empty list"" optimizations in the `java.util.ArrayList` class.

Reviewers: Stanislav Kozlovski <stanislav_kozlovski@outlook.com>, Ismael Juma <ismael@juma.me.uk>, Bob Barrett <bob.barrett@outlook.com>, Jason Gustafson <jason@confluent.io>",2019-01-11 16:40:21,Colin Patrick McCabe,Mixed
8afce0e338e3715824e309f6289af6bc607ce020,"KAFKA-4453 : Added code to separate controller connections and requests from the data plane (#5921)

KIP-291 Implementation : Added code to separate controller connections and requests from the data plane.

Tested with local deployment that the controller request are handled by the control plane and other requests are handled by the data plane.
Also added unit tests in order to test the functionality.

Author: Lucas Wang <luwang@linkedin.com>, 
Author: Mayuresh Gharat <gharatmayuresh15@gmail.com>

Reviewers: Joel Koshy <jjkoshy@gmail.com>, Jun Rao <junrao@gmail.com>",2019-01-13 10:17:52,Mayuresh Gharat,Mixed
82d1db635826246570287cfb4c0b3572e3b011b4,"MINOR: code cleanup (#6054)

Reviewers: Bill Bejeck <bill@confluent.io>, John Roesler <john@confluent.io>, Guozhang Wang <guozhang@confluent.io>, Ryanne Dolan <ryannedolan@gmail.com>, Ismael Juma <ismael@confuent.io>",2019-01-14 13:36:36,Matthias J. Sax,Not TDD
69d8d2ea11c5e08884ab4c7b8079af5fd21247be,"KAFKA-7503: Connect integration test harness

Expose a programmatic way to bring up a Kafka and Zk cluster through Java API to facilitate integration tests for framework level changes in Kafka Connect. The Kafka classes would be similar to KafkaEmbedded in streams. The new classes would reuse the kafka.server.KafkaServer classes from :core, and provide a simple interface to bring up brokers in integration tests.

Signed-off-by: Arjun Satish <arjunconfluent.io>

Author: Arjun Satish <arjun@confluent.io>
Author: Arjun Satish <wicknicks@users.noreply.github.com>

Reviewers: Randall Hauch <rhauch@gmail.com>, Konstantine Karantasis <konstantine@confluent.io>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #5516 from wicknicks/connect-integration-test",2019-01-14 13:50:23,Arjun Satish,Mixed
aca52b6d2c1381646f211978735be59c0a7de1fd,"KAFKA-7461: Add tests for logical types

Added testing of logical types for Kafka Connect in support of KIP-145 features.
Added tests for Boolean, Time, Date and Timestamp, including the valid conversions.

The area of ISO8601 strings is a bit of a mess because the tokenizer is not compatible with
that format, and a subsequent JIRA will be needed to fix that.

A few small fixes as well as creating test cases, but they're clearly just corrections such as
using 0 to mean January (java.util.Calendar uses zero-based month numbers).

Author: Andrew Schofield <andrew_schofield@uk.ibm.com>

Reviewers: Mickael Maison <mimaison@users.noreply.github.com>, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #6077 from AndrewJSchofield/KAFKA-7461-ConverterValuesLogicalTypesTest",2019-01-14 15:41:23,Andrew Schofield,Mixed
13f679013aaa93198d30df8dada4aba5614790ea,"MINOR: Update Trogdor StringExpander regex to handle an epilogue (#6123)

Update the Trogdor StringExpander regex to handle an epilogue.  Previously the regex would use a lazy quantifier at the end, which meant it would not catch anything after the range expression.  Add a unit test.

Reviewed-by: Colin P. McCabe <cmccabe@apache.org>",2019-01-14 20:49:24,Stanislav Kozlovski,Mixed
af634a4a98eaa2457752e3f2841720020e0e9ad0,"KAFKA-7391; Introduce close(Duration) to Producer and AdminClient instead of close(long, TimeUnit) (#5667)

See KIP-367: https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=89070496.

Reviewers: Viktor Somogyi <viktorsomogyi@gmail.com>, Manikumar Reddy <manikumar.reddy@gmail.com>, Jason Gustafson <jason@confluent.io>",2019-01-15 08:48:32,Chia-Ping Tsai,Mixed
2e53fa08af6aba8200f4c7846a8e8e568b56560d,"KAFKA-7792: Add simple /agent/uptime and /coordinator/uptime health check endpoints (#6130)

Reviewed-by: Colin P. McCabe <cmccabe@apache.org>",2019-01-15 11:52:48,Stanislav Kozlovski,Mixed
9a9310d074ead70ebf3e93d29d880e094b9080f6,"KAFKA-7824; Require member.id for initial join group request [KIP-394] (#6058)

This patch implements KIP-394 as documented in https://cwiki.apache.org/confluence/display/KAFKA/KIP-394%3A+Require+member.id+for+initial+join+group+request.

Reviewers: Stanislav Kozlovski <stanislav_kozlovski@outlook.com>, Jason Gustafson <jason@confluent.io>",2019-01-15 13:26:04,Boyang Chen,Mixed
2c44e77e2f2056ee88b4b9cc8bac1f769748830a,"KAFKA-7738; Track leader epochs in client Metadata (#6045)

Track the last seen partition epoch in the Metadata class. When handling metadata updates, check that the partition info being received is for the last seen epoch or a newer one. This prevents stale metadata from being loaded into the client.

Reviewers: Jason Gustafson <jason@confluent.io>",2019-01-17 10:14:41,David Arthur,Mixed
56139df84495a67d311b160045497ec26f60c3a9,"KAFKA-7652: Part I; Fix SessionStore's findSession(single-key) (#6134)

Let findSessions(final K key) to call on underlying bytes store directly, using the more restricted range.

Fix the conservative upper range for multi-key range in session schema.

Minor: removed unnecessary private WrappedSessionStoreBytesIterator class as it is only used in unit test.

Minor: removed unnecessary schema#init function by using the direct bytes-to-binary function.

Please read the original PR for more detailed explanation of the root cause of the bug.


Reviewers: Bill Bejeck <bill@confluent.io>, Damian Guy <damian@confluent.io>, John Roesler <john@confluent.io>",2019-01-18 12:08:14,Guozhang Wang,Mixed
e19eb3e290cb7b7d2dc434b02648fe5c5726bdc2,"KAFKA-6455: Extend CacheFlushListener to forward timestamp (#6147)

Reviewers: Bill Bejeck <bill@confluent.io>, Guozhang Wang <guozhang@confluent.io>",2019-01-19 09:39:57,Matthias J. Sax,Mixed
ed7b67dd1135e213ed7eda8ee2d733de7c965519,"KAFKA-3522: Add internal RecordConverter interface (#6150)

Reviewers: Bill Bejeck <bill@confluent.io>, Guozhang Wang <guozhang@confluent.io>",2019-01-19 22:54:26,Matthias J. Sax,Mixed
e87e3f2cb286add0c315069b3b2a13c31d65043e,"MINOR: Remove unused imports, exceptions, and values (#6117)

1. Remove unthrown exceptions from MemoryRecordsBuilderTest
2. Remove unused imports from ReplicaFetcherThread, ZooKeeperClient, ApiVersionTest, PartitionTest
3. Remove unused value from PartitionTest",2019-01-20 13:25:35,Lee Dongjin,Not TDD
dc935c4beb49a83497536902f96c19fb7f472d41,"MINOR: Handle case where connector status endpoints returns 404 (#6176)

Reviewers: Randall Hauch <randall@confluent.io>, Matthias J. Sax <matthias@confluent.io>",2019-01-20 19:31:20,Arjun Satish,Not TDD
e75e4732c9ad67a5bf7a267346f0774c2a41b4e9,"MINOR: Rejoin split ssl principal mapping rules (#6099)

* Join ssl principal mapping rules correctly before evaluating.

Java properties splits the configuration array on commas, and that leads to rules containing commas being split before being evaluated. This commit adds a code change to re-join those strings into full rules before evaluating them. The function assumes every rule is either DEFAULT or begins with the prefix RULE:",2019-01-21 12:01:36,ryannatesmith,Mixed
fb0db7602abfd54137677d582a7781e4f790d7f9,"KAFKA-7844: Use regular subproject for generator to fix *All targets (#6182)

The presence of the buildSrc subproject is causing problems when we try
to run installAll, jarAll, and the other ""all"" targets. It's easier
just to make the generator code a regular subproject and use the
JavaExec gradle task to run the code. This also makes it more
straightforward to run the generator unit tests.

Reviewers: David Arthur <mumrah@gmail.com>, Ismael Juma <ismael@juma.me.uk>

Co-authored-by: Colin P. Mccabe <cmccabe@confluent.io>
Co-authored-by: Stanislav Kozlovski <stanislav_kozlovski@outlook.com>",2019-01-21 21:06:37,Stanislav Kozlovski,Mixed
523465b3c17fc2ef67b0de10c78f83aae56606ae,"MINOR: Cleanup handling of mixed transactional/idempotent records (#6172)

Reviewers: Rajini Sivaram <rajinisivaram@googlemail.com>, Ismael Juma <ismael@juma.me.uk>, Colin Patrick McCabe <colin@cmccabe.xyz>",2019-01-22 08:35:14,Jason Gustafson,Mixed
743607af5aa625a19377688709870b021014dee2,"KAFKA-5117: Stop resolving externalized configs in Connect REST API

[KIP-297](https://cwiki.apache.org/confluence/display/KAFKA/KIP-297%3A+Externalizing+Secrets+for+Connect+Configurations#KIP-297:ExternalizingSecretsforConnectConfigurations-PublicInterfaces) introduced the `ConfigProvider` mechanism, which was primarily intended for externalizing secrets provided in connector configurations. However, when querying the Connect REST API for the configuration of a connector or its tasks, those secrets are still exposed. The changes here prevent the Connect REST API from ever exposing resolved configurations in order to address that. rhauch has given a more thorough writeup of the thinking behind this in [KAFKA-5117](https://issues.apache.org/jira/browse/KAFKA-5117)

Tested and verified manually. If these changes are approved unit tests can be added to prevent a regression.

Author: Chris Egerton <chrise@confluent.io>

Reviewers: Robert Yokota <rayokota@gmail.com>, Randall Hauch <rhauch@gmail.com, Ewen Cheslack-Postava <ewen@confluent.io>

Closes #6129 from C0urante/hide-provided-connect-configs",2019-01-23 11:00:23,Chris Egerton,Mixed
0efed12f50f683131b31d33d787e2141122a5c11,"KAFKA-4850: Enable bloomfilters (#6012)

This PR enables BloomFilters for RocksDB to speed up point lookups.
The request for this has been around for some time - https://issues.apache.org/jira/browse/KAFKA-4850

For testing, I've done the following

Ran the standard streams suite of unit and integration tests
Kicked off the simple benchmark test with bloom filters enabled
Kicked off the simple benchmark test with bloom filters not enabled
Kicked off streams system tests

Matthias J. Sax <matthias@confluent.io>, Guozhang Wang <wangguoz@gmail.com>, John Roesler <john@confluent.io>",2019-01-23 16:00:26,Bill Bejeck,Mixed
