Commit Hash,Commit Message,Commit Date,Author,Commit Type
6f07f77e16bb3dd48146b9df2b8a5ca429f075b3,"ZOOKEEPER-1090. Race condition while taking snapshot can lead to not restoring data tree correctly.


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1151738 13f79535-47bb-0310-9956-ffa450edef68",2011-07-28 05:49:59,Benjamin Reed,Not TDD
a31d530327851acb231a6bf67e63ae4a8a61c3ad,"ZOOKEEPER-1138. release audit failing for a number of new files. (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1152018 13f79535-47bb-0310-9956-ffa450edef68",2011-07-28 22:02:18,Mahadev Konar,Not TDD
06e55faf96236117930667cfa9bfec26aeefcaaf,"ZOOKEEPER-1076. some quorum tests are unnecessarily extending QuorumBase (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1152141 13f79535-47bb-0310-9956-ffa450edef68",2011-07-29 08:14:59,Mahadev Konar,Not TDD
8eeefcf274c2628633ba6d67f383996afcf5712c,"ZOOKEEPER-1142. incorrect stat output (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1156497 13f79535-47bb-0310-9956-ffa450edef68",2011-08-11 06:00:21,Mahadev Konar,Not TDD
da88e47f755f745f353d81e54162e6ce151e7b37,"ZOOKEEPER-839. deleteRecursive does not belong to the other methods. (mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1157559 13f79535-47bb-0310-9956-ffa450edef68",2011-08-14 16:40:03,Mahadev Konar,Mixed
1d1bac2a715aa13cda6d14d0544bae7f7e00f3e2,"ZOOKEEPER-1055. check for duplicate ACLs in addACL() and create(). (Eugene Koontz via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1157685 13f79535-47bb-0310-9956-ffa450edef68",2011-08-15 00:35:18,Mahadev Konar,Not TDD
530c9d96956c4855c57ddf71c7b6aa76b188fc5e,"ZOOKEEPER-1141. zkpython fails tests under python 2.4. (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1157686 13f79535-47bb-0310-9956-ffa450edef68",2011-08-15 00:39:11,Mahadev Konar,Not TDD
4367c01fd1bf0c6b14a7093b52cc4b79844c06e3,"ZOOKEEPER-1104. CLONE - In QuorumTest, use the same ""for ( .. try { break } catch { } )"" pattern in testFollowersStartAfterLeaders as in testSessionMove. (Eugene Koontz via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1157690 13f79535-47bb-0310-9956-ffa450edef68",2011-08-15 00:54:09,Mahadev Konar,Not TDD
b9b1adb37f49477fe2c7c50cd672f3adb1f67c4d,"ZOOKEEPER-1025: zkCli is overly sensitive to to spaces. (Laxman via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1159389 13f79535-47bb-0310-9956-ffa450edef68",2011-08-18 20:05:25,Camille Fournier,Mixed
f650291795d66491b326856bb7b987b0afd33d02,"ZOOKEEPER-938. Support Kerberos authentication of clients. (Eugene Koontz via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1159432 13f79535-47bb-0310-9956-ffa450edef68",2011-08-18 22:05:35,Mahadev Konar,Not TDD
c17d3501c94d43aaf430216f8a6ea714890eac78,"ZOOKEEPER-1152. Exceptions thrown from handleAuthentication can cause buffer corruption issues in NIOServer.


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1159929 13f79535-47bb-0310-9956-ffa450edef68",2011-08-21 00:53:46,Benjamin Reed,Not TDD
0538ac83ae496cd4a4f29ee4dd957c8643b30e10,"ZOOKEEPER-1165. better eclipse support in tests (Warren Turkal via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1164632 13f79535-47bb-0310-9956-ffa450edef68",2011-09-02 17:02:08,Patrick D. Hunt,Not TDD
d1222313af892252ea0c056418f28f0e194e2b3f,"ZOOKEEPER-1107. automating log and snapshot cleaning (Laxman via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1164708 13f79535-47bb-0310-9956-ffa450edef68",2011-09-02 20:50:38,Patrick D. Hunt,Mixed
27d045af5c6b382fc5c787a5125f63ea730dc9bd,"ZOOKEEPER-1154, ZOOKEEPER-1156: 
Data inconsistency when the node(s) with the highest zxid is not present at the time of leader election
Log truncation truncating log too much - can cause data loss

Vishal Kathuria via camille

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1164758 13f79535-47bb-0310-9956-ffa450edef68",2011-09-02 23:07:00,Camille Fournier,Not TDD
864d055ce287e14a046c50fc2246e29b74e7f89d,"ZOOKEEPER-1160. test timeouts are too small (breed via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1165378 13f79535-47bb-0310-9956-ffa450edef68",2011-09-05 18:31:36,Patrick D. Hunt,Not TDD
a7bcf047f577949e96396588d23fde0107ff3b19,"ZOOKEEPER-1108. Various bugs in zoo_add_auth in C. (Dheeraj Agrawal via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1166970 13f79535-47bb-0310-9956-ffa450edef68",2011-09-09 02:27:19,Mahadev Konar,Mixed
e00dc11065f29e0d431f6a1d9e597d6ce8193c8a,"ZOOKEEPER-1125. Intermittent java core test failures. (Vishar Kher via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1170433 13f79535-47bb-0310-9956-ffa450edef68",2011-09-14 04:32:12,Mahadev Konar,Not TDD
d84dc077d576b7cdfbfd003e3425fab85ca29a44,"ZOOKEEPER-961. Watch recovery after disconnection when connection string contains a prefix. (Matthias Spycher via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1170438 13f79535-47bb-0310-9956-ffa450edef68",2011-09-14 05:43:56,Mahadev Konar,Not TDD
43776e4fa233eeda2bdbbb3ca4db5030d2a51a9d,"ZOOKEEPER-1136. NEW_LEADER should be queued not sent to match the Zab 1.0 protocol on the twiki (breed via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1170452 13f79535-47bb-0310-9956-ffa450edef68",2011-09-14 06:56:13,Mahadev Konar,Not TDD
f31947ab7266202c5af695890fbbec5de787b3da,"ZOOKEEPER-1182. Make findbugs usable in Eclipse (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1171869 13f79535-47bb-0310-9956-ffa450edef68",2011-09-17 00:13:30,Patrick D. Hunt,Mixed
336888446c310494f1ae1e39b81dc5a60cb5576f,"ZOOKEEPER-1176. Remove dead code and basic cleanup in DataTree (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1171879 13f79535-47bb-0310-9956-ffa450edef68",2011-09-17 00:36:31,Patrick D. Hunt,Not TDD
0287aeebaec27fbe7f86365d424aac15dc2a2f17,"ZOOKEEPER-556. Startup messages should account for common error of missing leading slash in config files (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1171881 13f79535-47bb-0310-9956-ffa450edef68",2011-09-17 00:42:10,Patrick D. Hunt,Mixed
b182dd4d765e36cacc6128c417ea392285815b84,"ZOOKEEPER-1191. Synchronization issue - wait not in guarded block
ZOOKEEPER-1192. Leader.waitForEpochAck() checks waitingForNewEpoch instead of checking electionFinished


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1173949 13f79535-47bb-0310-9956-ffa450edef68",2011-09-22 05:42:19,Benjamin Reed,Not TDD
05287a9c14db8d145f61ea09ec2c61f4f0221cc6,"ZOOKEEPER-1189. For an invalid snapshot file(less than 10bytes size) RandomAccessFile stream is leaking. (Rakesh R via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1176144 13f79535-47bb-0310-9956-ffa450edef68",2011-09-27 01:05:13,Mahadev Konar,Not TDD
7e64875f9d18cb043adbddc53c73e563886942ea,"ZOOKEEPER-1185. Send AuthFailed event to client if SASL authentication fails. (Eugene Kuntz via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1176159 13f79535-47bb-0310-9956-ffa450edef68",2011-09-27 02:06:24,Mahadev Konar,Not TDD
2dfda92bd1290fe7326191b66c5b7c1db9d7e073,"ZOOKEEPER-1193. Remove upgrade code (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1186916 13f79535-47bb-0310-9956-ffa450edef68",2011-10-20 16:48:17,Patrick D. Hunt,Mixed
e04e40167ffe34472435f040f346af06e76ff760,"ZOOKEEPER-1221. Provide accessors for Request.{hdr|txn} (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1186967 13f79535-47bb-0310-9956-ffa450edef68",2011-10-20 18:02:18,Patrick D. Hunt,Not TDD
9ac5756b18d377774f49064e6e1de3f39d059b87,"ZOOKEEPER-1216. Fix more eclipse compiler warnings, also in Tests (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1188523 13f79535-47bb-0310-9956-ffa450edef68",2011-10-25 06:09:54,Patrick D. Hunt,Mixed
f8d7bafc8797b5feb737064b22ab1401aa6e94e2,"ZOOKEEPER-1254. test correct watch handling with multi ops (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1189310 13f79535-47bb-0310-9956-ffa450edef68",2011-10-26 17:00:26,Patrick D. Hunt,Not TDD
2504f4fb30c84af2b46f033f72e51c1eee86caee,"ZOOKEEPER-1220. ./zkCli.sh 'create' command is throwing ArrayIndexOutOfBoundsException (kavita sharma via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1189823 13f79535-47bb-0310-9956-ffa450edef68",2011-10-27 16:11:15,Patrick D. Hunt,Mixed
c81c577efe9046650821c77b3eeeb548899fa9b0,"ZOOKEEPER-1252. remove unused method o.a.z.test.AxyncTest.restart() (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1189841 13f79535-47bb-0310-9956-ffa450edef68",2011-10-27 16:25:58,Patrick D. Hunt,Not TDD
16a0008be217ab68ef747b4e2cc76afdcd7b3cb3,"ZOOKEEPER-1256. ClientPortBindTest is failing on Mac OS X (Daniel Gómez Ferro via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1189918 13f79535-47bb-0310-9956-ffa450edef68",2011-10-27 18:23:28,Patrick D. Hunt,Not TDD
d57806527fc3b543d3bf96240db11b15075136eb,"ZOOKEEPER-1200. Remove obsolete DataTreeBuilder (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1190043 13f79535-47bb-0310-9956-ffa450edef68",2011-10-27 21:25:49,Patrick D. Hunt,Mixed
3994a2aa08ef1f5b7de7da9ebcbe61554dac07e4,"ZOOKEEPER-1264: FollowerResyncConcurrencyTest failing intermittently (phunt via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1190358 13f79535-47bb-0310-9956-ffa450edef68",2011-10-28 14:33:29,Camille Fournier,Not TDD
466b1f019e45d477798455f669c923559f0a24fc,"ZOOKEEPER-1273. Copy'n'pasted unit test (Thomas Koch via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1195645 13f79535-47bb-0310-9956-ffa450edef68",2011-10-31 20:05:36,Patrick D. Hunt,Not TDD
aa786021bc3939ee79f8fde0a3fbcfbdeff69272,"ZOOKEEPER-1268. problems with read only mode, intermittent test failures and ERRORs in the log (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1195854 13f79535-47bb-0310-9956-ffa450edef68",2011-11-01 07:15:33,Mahadev Konar,Not TDD
50851134a2b4c79f1cd33f0064f2ab641569cdc5,"ZOOKEEPER-1246. Dead code in PrepRequestProcessor catch Exception block (camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1196025 13f79535-47bb-0310-9956-ffa450edef68",2011-11-01 14:41:41,Camille Fournier,Mixed
736e27df12ffab4139aec95207c7fef1ca114509,"ZOOKEEPER-1271. testEarlyLeaderAbandonment failing on solaris - clients not retrying connection (mahadev via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1196819 13f79535-47bb-0310-9956-ffa450edef68",2011-11-02 21:53:46,Patrick D. Hunt,Not TDD
73674f77cc30b9b0ed36f0032193362363c54bdd,"ZOOKEEPER-1270. testEarlyLeaderAbandonment failing intermittently, quorum formed, no serving. (Flavio, Camille and Alexander Shraer via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1197891 13f79535-47bb-0310-9956-ffa450edef68",2011-11-05 06:29:01,Mahadev Konar,Not TDD
f8f15de5fe447409a2987262b8e878be224dab25,"ZOOKEEPER-1264. FollowerResyncConcurrencyTest failing intermittently.
ZOOKEEPER-1282. Learner.java not following Zab 1.0 protocol - setCurrentEpoch should be done upon receipt of NEWLEADER (before acking it) and not upon receipt of UPTODATE.
ZOOKEEPER-1291. AcceptedEpoch not updated at leader before it proposes the epoch to followers.


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1198053 13f79535-47bb-0310-9956-ffa450edef68",2011-11-05 20:57:13,Camille Fournier,Not TDD
fa9e821e91d5c007593f830dcc4553a3f05b1038,"ZOOKEEPER-1208. Ephemeral node not removed after the client session is long gone. (phunt via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1201832 13f79535-47bb-0310-9956-ffa450edef68",2011-11-14 19:18:39,Camille Fournier,Mixed
9553f94271ee3debdf431b33f669f4feade30126,"ZOOKEEPER-1305. zookeeper.c:prepend_string func can dereference null ptr. (Daniel Lescohier via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1212153 13f79535-47bb-0310-9956-ffa450edef68",2011-12-08 21:58:28,Mahadev Konar,Not TDD
22e2d238cdae7ff77ae69bcad3876d2f0fd3dd84,"ZOOKEEPER-1319. Missing data after restarting+expanding a cluster. (phunt and breed via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1212578 13f79535-47bb-0310-9956-ffa450edef68",2011-12-09 19:03:26,Mahadev Konar,Not TDD
e44601d1249ea70b5bfa514082c714640c6217dd,"ZOOKEEPER-1269. Multi deserialization issues. (Camille Fournier via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1212663 13f79535-47bb-0310-9956-ffa450edef68",2011-12-09 22:15:30,Mahadev Konar,Not TDD
c85f61aee240e03fdebb31ce094f5b7c07619e34,"ZOOKEEPER-1333. NPE in FileTxnSnapLog when restarting a cluster. (Patrick Hunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1221868 13f79535-47bb-0310-9956-ffa450edef68",2011-12-21 20:39:33,Mahadev Konar,Not TDD
aa52c5de1f5f72eb95d5cc3472a82cc4bd0b6354,"ZOOKEEPER-1292. FLETest is flaky


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1222816 13f79535-47bb-0310-9956-ffa450edef68",2011-12-23 19:46:53,Benjamin Reed,Not TDD
85da85be5383777dbd3fc76fa24a95cd6290d024,"ZOOKEEPER-1326. The CLI commands ""delete"" and ""rmr"" are confusing. Can we have ""rm"" + ""rmr"" instead? (Harsh J via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1225052 13f79535-47bb-0310-9956-ffa450edef68",2011-12-27 23:53:31,Patrick D. Hunt,Mixed
00a6861f922b55cbfeec3eb928be2b57ddf99780,"ZOOKEEPER-1089. zkServer.sh status does not work due to invalid option of nc (Roman Shaposhnik via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1225108 13f79535-47bb-0310-9956-ffa450edef68",2011-12-28 06:07:19,Patrick D. Hunt,Not TDD
6c4b747ea51561d251b3ae9e66276fc7d41bc81c,"ZOOKEEPER-1321: Add number of client connections metric in JMX and srvr (Neha Narkhede via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1225200 13f79535-47bb-0310-9956-ffa450edef68",2011-12-28 14:55:37,Camille Fournier,Not TDD
c95a66de524739896f96e6e69c3ae26577ef922d,"revert ZOOKEEPER-1321

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1225352 13f79535-47bb-0310-9956-ffa450edef68",2011-12-28 21:44:09,Camille Fournier,Not TDD
1a556bd13b9a1e250ec2279fb3ba92dc9ba2d69c,"ZOOKEEPER-1343. getEpochToPropose should check if lastAcceptedEpoch is greater or equal than epoch


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1227000 13f79535-47bb-0310-9956-ffa450edef68",2012-01-04 00:15:03,Benjamin Reed,Not TDD
820f3e6dc2aaa6a15c307368e127c0a5dd8fc555,"ZOOKEEPER-1293. Remove unused readyToStart from Leader.java (Alex Shraer via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1227927 13f79535-47bb-0310-9956-ffa450edef68",2012-01-06 01:32:58,Patrick D. Hunt,Not TDD
06f28609b0c6b206d3b5dcb48895aad98607ddce,"ZOOKEEPER-1294. One of the zookeeper server is not accepting any requests (Kavita Sharma via henryr)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1231389 13f79535-47bb-0310-9956-ffa450edef68",2012-01-13 23:28:41,Henry Robinson,Not TDD
d4b27432c8e474218c06ae62d7e1285b0cd4e9ad,"ZOOKEEPER-1358. In StaticHostProviderTest.java, testNextDoesNotSleepForZero tests that hostProvider.next(0) doesn't sleep by checking that the latency of this call is less than 10sec (Alex Shraer via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1231806 13f79535-47bb-0310-9956-ffa450edef68",2012-01-16 02:19:01,Camille Fournier,Not TDD
4ccd368e4fd6982c73b3c18c5eb27d63cc9608d0,"ZOOKEEPER-1351. invalid test verification in MultiTransactionTest (phunt via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1231809 13f79535-47bb-0310-9956-ffa450edef68",2012-01-16 02:32:16,Camille Fournier,Not TDD
73af50a8a91cee9d3d95a373df7ecb12825f5545,"ZOOKEEPER-1367. Data inconsistencies and unexpired ephemeral nodes after cluster restart. (Benjamin Reed via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1238176 13f79535-47bb-0310-9956-ffa450edef68",2012-01-31 06:45:45,Mahadev Konar,Mixed
676fde7642711bc729e0dd00e644f9d6659db97e,"ZOOKEEPER-1353. C client test suite fails consistently. (Clint Byrum via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1240905 13f79535-47bb-0310-9956-ffa450edef68",2012-02-06 07:38:21,Mahadev Konar,Not TDD
f910c936e37505a31ed8c140daa5bbee448c444f,"ZOOKEEPER-1373. Hardcoded SASL login context name clashes with Hadoop security  configuration override. (Eugene Koontz and Thomas Weise via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1240918 13f79535-47bb-0310-9956-ffa450edef68",2012-02-06 08:34:22,Mahadev Konar,Not TDD
97bdb8e94963857be25fd69eada9212c2d6f19d1,"ZOOKEEPER-1352. server.InvalidSnapshotTest is using connection timeouts that are too short. (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1240924 13f79535-47bb-0310-9956-ffa450edef68",2012-02-06 08:47:42,Mahadev Konar,Not TDD
fad4d0ac5221715942304bae0d2ff63cd9bd7afe,"ZOOKEEPER-1337. multi's ""Transaction"" class is missing tests. (camille and phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1240954 13f79535-47bb-0310-9956-ffa450edef68",2012-02-06 09:58:27,Mahadev Konar,Not TDD
e657907115bc2bb53c72e7c696ff949e1db21a02,"ZOOKEEPER-1338. class cast exceptions may be thrown by multi ErrorResult class (invalid equals) (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1240959 13f79535-47bb-0310-9956-ffa450edef68",2012-02-06 10:13:40,Mahadev Konar,Not TDD
78a36341311f7846d3e78ef748e52fcf9b484114,"ZOOKEEPER-1321. Add number of client connections metric in JMX and srvr. (Neha N. via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1242982 13f79535-47bb-0310-9956-ffa450edef68",2012-02-10 23:34:18,Camille Fournier,Not TDD
257a00aa97cd21c967ad620c3119a86295f1b794,"ZOOKEEPER-1361. Leader.lead iterates over 'learners' set without proper synchronisation (henryr via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1294000 13f79535-47bb-0310-9956-ffa450edef68",2012-02-27 02:41:47,Camille Fournier,Mixed
2ea71df8c6ccc80b3c72c49bc7a180c7485cf854,"ZOOKEEPER-1354: AuthTest.testBadAuthThenSendOtherCommands fails intermittently (phunt via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1296035 13f79535-47bb-0310-9956-ffa450edef68",2012-03-02 02:44:20,Camille Fournier,Not TDD
0ddcea51e8107dee09107d4c09fe049a9ecb5733,"ZOOKEEPER-1161. Provide an option for disabling auto-creation of the data directory (phunt via henry)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1297377 13f79535-47bb-0310-9956-ffa450edef68",2012-03-06 08:20:49,Henry Robinson,Not TDD
ed6fe28fcf23df95009c61b5ed670fa4e6d1d65a,"ZOOKEEPER-1161. Adding missing scripts from last commit

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1297740 13f79535-47bb-0310-9956-ffa450edef68",2012-03-06 21:48:37,Henry Robinson,Not TDD
297517b5e1461400039aa7c4fdbbd246183a133f,"ZOOKEEPER-1277. servers stop serving when lower 32bits of zxid roll over (phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1301079 13f79535-47bb-0310-9956-ffa450edef68",2012-03-15 16:47:29,Patrick D. Hunt,Not TDD
655b2e3f0a047d6b6db9e4cdb581a84a54f5366c,"ZOOKEEPER-1412. java client watches inconsistently triggered on reconnect (phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1301089 13f79535-47bb-0310-9956-ffa450edef68",2012-03-15 17:01:09,Patrick D. Hunt,Not TDD
cbe58afeeccca6acd532968ddb32833ed65021b8,"ZOOKEEPER-1344. ZooKeeper client multi-update command is not considering the Chroot request (Rakesh R via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1301837 13f79535-47bb-0310-9956-ffa450edef68",2012-03-17 00:31:16,Patrick D. Hunt,Not TDD
9ab32ca0dfe9ba49a26c08560d39d444fd775e4a,"ZOOKEEPER-1307. zkCli.sh is exiting when an Invalid ACL exception is thrown from setACL command through client (Kavita Sharma via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1301840 13f79535-47bb-0310-9956-ffa450edef68",2012-03-17 00:39:16,Patrick D. Hunt,Mixed
ddd1481372d49988289f5032777885ae5910b157,"ZOOKEEPER-271. Better command line parsing in ZookeeperMain. (Hartmut Lang via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1302068 13f79535-47bb-0310-9956-ffa450edef68",2012-03-18 06:03:05,Patrick D. Hunt,Mixed
bc38ec61b24cca95757ce31bd37e76919a3d04c2,"ZOOKEEPER-1377. add support for dumping a snapshot file content (similar to LogFormatter) (phunt via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1302213 13f79535-47bb-0310-9956-ffa450edef68",2012-03-18 20:06:46,Camille Fournier,Not TDD
e5a51ead53813843ad8b9448845fd2332757c757,"ZOOKEEPER-1419. Leader election never settles for a 5-node cluster (flavio via camille)
  

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1302736 13f79535-47bb-0310-9956-ffa450edef68",2012-03-20 00:33:49,Camille Fournier,Not TDD
def8600ac25832c72cbf54da2149b11191b5dcc6,"ZOOKEEPER-1433. improve ZxidRolloverTest (test seems flakey) (phunt via henryr)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1307191 13f79535-47bb-0310-9956-ffa450edef68",2012-03-30 01:05:18,Henry Robinson,Not TDD
7bf199eb4df4537adca112c7962e200a87d2666d,"ZOOKEEPER-1411. Consolidate membership management, distinguish between static and dynamic configuration parameters


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1328991 13f79535-47bb-0310-9956-ffa450edef68",2012-04-22 23:20:13,Benjamin Reed,Mixed
72d9f30dca729058f645dc027b16c767abc0f479,"ZOOKEEPER-1465. Cluster availability following new leader election 
    takes a long time with large datasets - is correlated to dataset size
    (fpj and Thawan Kooburat via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1357711 13f79535-47bb-0310-9956-ffa450edef68",2012-07-05 16:01:26,Camille Fournier,Not TDD
e2ad1053563537bd815dad63482b61bd34d5143d,"ZOOKEEPER-1427. Writing to local files is done non-atomically (phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1362656 13f79535-47bb-0310-9956-ffa450edef68",2012-07-17 21:19:38,Patrick D. Hunt,Mixed
43eedab16b074f7b87da98ac0af60092bb0c52fd,"ZOOKEEPER-1489. Data loss after truncate on transaction log (phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1362660 13f79535-47bb-0310-9956-ffa450edef68",2012-07-17 21:25:11,Patrick D. Hunt,Not TDD
0679a863ae20345c3b928743a9b42dfbf14a0738,"ZOOKEEPER-1522. intermittent failures in Zab test due to NPE in recursiveDelete test function (phunt via flavio)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1368072 13f79535-47bb-0310-9956-ffa450edef68",2012-08-01 15:53:36,Patrick D. Hunt,Not TDD
13e537edc65866cb019db72c89414537d9d28258,"ZOOKEEPER-1503. remove redundant JAAS configuration code in SaslAuthTest and SaslAuthFailTest ((Eugene Koontz via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1368203 13f79535-47bb-0310-9956-ffa450edef68",2012-08-01 19:21:11,Patrick D. Hunt,Not TDD
6b79710224533848b99c2a0297591d29c06583a0,"ZOOKEEPER-1514. FastLeaderElection - leader ignores the round information when joining a quorum (flavio via henryr)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1368737 13f79535-47bb-0310-9956-ffa450edef68",2012-08-02 22:17:58,Henry Robinson,Not TDD
fe34bbf0117245bc99f5dd2fbfba2fa694e14ad6,"ZOOKEEPER-1497. Allow server-side SASL login with JAAS configuration to be programmatically set (rather than only by reading JAAS configuration file) (Matteo Bertozzi via phunt)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1378285 13f79535-47bb-0310-9956-ffa450edef68",2012-08-28 19:51:43,Patrick D. Hunt,Not TDD
b962fb16c797dce7db8a08ad0344eee999563a44,"ZOOKEEPER-1328. Misplaced assertion for the test case 'FLELostMessageTest' and not identifying misfunctions. (Rakesh R via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1380130 13f79535-47bb-0310-9956-ffa450edef68",2012-09-03 05:56:41,Mahadev Konar,Not TDD
987635edac8aa374a04ea130dfd81a03a635bf0d,"ZOOKEEPER-1437. Client uses session before SASL authentication complete (Eugene Koontz via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1382555 13f79535-47bb-0310-9956-ffa450edef68",2012-09-09 18:24:07,Mahadev Konar,Not TDD
